date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:56:24	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-6400a34d-3ff7a079973cabe;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/magnifc-popup/jquery.magnific-popup.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/magnifc-popup/jquery.magnific-popup.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/index.html)
08:56:25	51599/51599	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c98f-6400a34d-1c8be2b93d6724d6;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/datetime-picker/js/moment.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/datetime-picker/js/moment.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/index.html)
08:56:26	38264/38264	---M-Z	200	added ('OK')	application/x-javascript	etag:%229578-6400a34d-104246ba8b9738e0;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/datetime-picker/js/bootstrap-datetimepicker.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/datetime-picker/js/bootstrap-datetimepicker.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/index.html)
08:56:27	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-6400a34d-f88fe2b129553cb5;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/nice-select/js/jquery.nice-select.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/nice-select/js/jquery.nice-select.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/index.html)
08:56:28	253668/253668	---M-Z	200	added ('OK')	application/x-javascript	etag:%223dee4-6400a34d-9ee4755b05769d59;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/index.html)
08:56:28	5527/5527	---M-Z	200	added ('OK')	application/x-javascript	etag:%221597-6400a34d-2a235277e477bea6;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/lightbox/simpleLightbox.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/lightbox/simpleLightbox.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/index.html)
08:56:29	15792/15792	---M-Z	200	added ('OK')	application/x-javascript	etag:%223db0-6400a34d-67055feae42b164f;gz%22	https://designarc.biz/demos/cake/theme/cake-html/js/theme.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/js/theme.js	(from https://designarc.biz/demos/cake/theme/cake-html/index.html)
08:56:30	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-6400a34d-65849b154be9a410;gz%22	https://designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont3e6e.eot	(from https://designarc.biz/demos/cake/theme/cake-html/css/font-awesome.min.css)
08:56:32	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-6400a34d-65849b154be9a410;gz%22	https://designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont.eot?	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfontd41d.eot	(from https://designarc.biz/demos/cake/theme/cake-html/css/font-awesome.min.css)
08:56:33	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-6400a34d-ae521a47c7a78ff;;;%22	https://designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont3e6e.woff2	(from https://designarc.biz/demos/cake/theme/cake-html/css/font-awesome.min.css)
08:56:34	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217ee8-6400a34d-a426c42010ee8677;;;%22	https://designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont3e6e.woff	(from https://designarc.biz/demos/cake/theme/cake-html/css/font-awesome.min.css)
08:56:35	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-6400a34d-e786618fa1d5ec5f;gz%22	https://designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont3e6e.ttf	(from https://designarc.biz/demos/cake/theme/cake-html/css/font-awesome.min.css)
08:56:36	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-6400a34d-1f43dace188c378c;gz%22	https://designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/fonts/fontawesome-webfont3e6e.svg	(from https://designarc.biz/demos/cake/theme/cake-html/css/font-awesome.min.css)
08:56:36	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-6400a34d-2bf88515fa5c02ce;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free.eot?w118d	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free54e9.eot	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/style.css)
08:56:37	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-6400a34d-2bf88515fa5c02ce;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free.eot?	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Freed41d.eot	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/style.css)
08:56:38	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%225514-6400a34d-6074655af38686dc;;;%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free.woff2?w118d	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free54e9.woff2	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/style.css)
08:56:39	55696/55696	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22d990-6400a34d-a633969851869c5b;;;%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free.woff?w118d	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free54e9.woff	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/style.css)
08:56:40	55620/55620	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d944-6400a34d-91bba246351d2dc0;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free.ttf?w118d	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free54e9.ttf	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/style.css)
08:56:42	205847/205847	---M-Z	200	added ('OK')	image/svg+xml	etag:%2232417-6400a34d-a921a0dd7cce7f04;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free.svg?w118d	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/fonts/Linearicons-Free54e9.svg	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/linearicons/style.css)
08:56:42	7842/7842	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ea2-6400a34d-117453df5439a5c9;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.eot	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.eot	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/flaticon.css)
08:56:43	7842/7842	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ea2-6400a34d-117453df5439a5c9;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.eot?	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticond41d.eot	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/flaticon.css)
08:56:44	5072/5072	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2213d0-6400a34d-b8cc579e785c9e34;;;%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.woff	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.woff	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/flaticon.css)
08:56:45	7664/7664	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221df0-6400a34d-fb0343bdb1df5bfe;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.ttf	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.ttf	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/flaticon.css)
08:56:45	48924/48924	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bf1c-6400a34d-c925f4cd8df3309e;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.svg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/Flaticon.svg	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/flat-icon/flaticon.css)
08:56:46	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-6400a34d-94dd8616157c4ed4;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/fonts/revicons/revicons.eot?5510888	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/fonts/revicons/revicons90c6.eot	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:47	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d70-6400a34d-91a6e7634e7285ea;;;%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/fonts/revicons/revicons.woff?5510888	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/fonts/revicons/revicons90c6.woff	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:48	11968/11968	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222ec0-6400a34d-2a32fd002c1d2d03;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/fonts/revicons/revicons.ttf?5510888	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/fonts/revicons/revicons90c6.ttf	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:49	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	etag:%22357b-6400a34d-d870d3e714dcf138;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/fonts/revicons/revicons.svg?5510888	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/fonts/revicons/revicons90c6.svg	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:49	326/326	---M-Z	200	added ('OK')	text/plain	etag:%22146-6400a34d-319beb791218b431;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/openhand.cur	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/openhand.cur	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:50	326/326	---M-Z	200	added ('OK')	text/plain	etag:%22146-6400a34d-46ec3d6f5016a8b3;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/closedhand.cur	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/closedhand.cur	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:51	101/101	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:32%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/gridtile.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/gridtile.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:52	102/102	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:33%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/gridtile_white.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/gridtile_white.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:52	107/107	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:34%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/gridtile_3x3.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/gridtile_3x3.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:53	105/105	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:35%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/gridtile_3x3_white.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/gridtile_3x3_white.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:54	98/98	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:35%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/coloredbg.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/coloredbg.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:55	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-6400a34d-e3b9bc5c74631e8e;;;%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/loader.gif	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/revolution/assets/loader.gif	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/css/settings.css)
08:56:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-5d121eca-96ef23ded25d7ea5;;;%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/owl-carousel/owl.video.play.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/owl-carousel/owl.video.play.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/owl-carousel/owl.carousel.min.css)
08:56:56	5421/5421	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:38%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/logo-circle-2.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/logo-circle-2.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:56:57	5260/5260	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:38%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/menu-draw.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/menu-draw.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:56:58	11277/11277	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:39%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/menu-draw-five.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/menu-draw-five.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:56:59	64707/64707	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:26:41%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/banner/banner-bg.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/banner/banner-bg.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:01	125583/125583	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:26:42%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/welcome-bg.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/welcome-bg.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:02	69891/69891	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:43%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/w-left-techture.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/w-left-techture.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:03	74797/74797	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:45%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/w-right-techture.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/w-right-techture.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:05	140691/140691	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:26:46%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/recipe/special-recipe.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/recipe/special-recipe.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:07	404604/404604	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:26:48%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/error-bg.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/error-bg.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:09	659642/659642	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:51%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/faq-form-right.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/faq-form-right.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:10	9797/9797	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:26:52%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/service-bg.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/service-bg.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:12	278242/278242	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:53%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/menu-left.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/menu-left.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:14	413620/413620	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:26:55%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/menu-right.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/menu-right.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:15	78053/78053	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:26:56%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/video/video-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/video/video-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:17	194571/194571	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:26:58%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/comming-bg.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/comming-bg.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:19	250438/250438	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:00%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/shop-page-bg.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/shop-page-bg.png	(from https://designarc.biz/demos/cake/theme/cake-html/css/style.css)
08:57:20	95069/95069	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:02%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-3.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-3.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-2.html)
08:57:22	147733/147733	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:03%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-4.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-4.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-2.html)
08:57:23	124065/124065	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:05%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-5.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-5.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-2.html)
08:57:25	39251/39251	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:06%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/cake-feature/arivals-pic.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/cake-feature/arivals-pic.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-2.html)
08:57:25	10589/10589	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:07%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/cake-feature/arivals-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/cake-feature/arivals-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-2.html)
08:57:26	7767/7767	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:07%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/cake-feature/arivals-2.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/cake-feature/arivals-2.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-2.html)
08:57:27	115261/115261	---M-Z	200	added ('OK')	text/css	etag:%221c23d-6400a34d-33baa47c6416c973;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/stroke-icon/style.css	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/stroke-icon/style.css	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:28	8194/8194	---M-Z	200	added ('OK')	text/css	etag:%222002-6400a34d-8c72692b702a13d3;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/datetime-picker/css/bootstrap-datetimepicker.min.css	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/datetime-picker/css/bootstrap-datetimepicker.min.css	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:29	4007/4007	---M-Z	200	added ('OK')	text/css	etag:%22fa7-6400a34d-2aedc847689f0378;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/nice-select/css/nice-select.css	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/nice-select/css/nice-select.css	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
